,image_file,seen_data_numeric,size_used,closing_ssd,closing_eng,otsu_ssd,otsu_eng,gaus_ssd,gaus_eng,thresh_eng,thresh_ssd
0,['.\\sipaimages\\3\\6.jpg'],13.04,356,14,1304,['00213045.1002424...480611.601010144470'],['1304..'],1.4199947777777772e+18,['.'],13.04,13.04
0,['.\\sipaimages\\3\\7.jpg'],13.04,356,15.04,13.04,144,13.04,14,1.0,1304,154
0,['.\\sipaimages\\3\\8.jpg'],30.31,356,1,31,30.31101,3031,11111599.106146691,319099,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,356,114,1304,13.04,1304,['3711115141201.41.49417'],1,13.04,13.04
0,['.\\sipaimages\\3\\1.jpg'],30.31,357,31,31,30.3114813,3031,301.16811,0.999,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,357,106,1305,1305,1305,,,13.05,1105
0,['.\\sipaimages\\3\\11.jpg'],20.59,357,,,59,5,9070199111461,990,5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,357,116,1305,1308,130,19112,67.1,13.05,13.05
0,['.\\sipaimages\\3\\13.jpg'],30.31,357,4,303,11,3031,['5636830.31118911119.7.7'],30.311,30.31,30.31
0,['.\\sipaimages\\3\\14.jpg'],13.04,357,13.04,13.04,1300411100000880184,130430,19.011904,1304,13.04,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,357,11.4,3.2,4144,,['1.0.3711777777'],35100.0,30245109.99,111114514.994999
0,['.\\sipaimages\\3\\16.jpg'],13.04,357,1304,1304,13.04,13.04,,,13.04,13.04
0,['.\\sipaimages\\3\\17.jpg'],13.03,357,139,1303,13.0,13.03,18,1308,13.03,13.03
0,['.\\sipaimages\\3\\18.jpg'],30.23,357,1.3,3023,6,,444,,30.23,6
0,['.\\sipaimages\\3\\19.jpg'],3.76,357,3.1,316,4.1,316,111,,316,4.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,357,1,31,30.314004,3031.0,0.91,0.31,3,31
0,['.\\sipaimages\\3\\20.jpg'],30.23,357,1,3,['30.2101499.9002506616191900'],3023196990100,12011,0,41,154577710306114
0,['.\\sipaimages\\3\\21.jpg'],33.99,357,39.91,30,34.1,340,94.0,9900,340,33.1
0,['.\\sipaimages\\3\\22.jpg'],3.75,357,317,318,41,38,,,38,31
0,['.\\sipaimages\\3\\23.jpg'],30.23,357,10.01,3023,10.01,30.22,114,2,3022,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,357,0,3.2,4144,24,,,30124,11111400.0001
0,['.\\sipaimages\\3\\25.jpg'],33.99,357,9,3,4.79,,['161890.777777777.'],1,1,499
0,['.\\sipaimages\\3\\26.jpg'],3.75,357,118,,,,,,37510000,10143110001100611111
0,['.\\sipaimages\\3\\3.jpg'],13.04,357,13.04,1304,134,1304,['0002017111111111101544111411'],46.41,13.04,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,357,,,13.054,13.03,10191,,305,16
0,['.\\sipaimages\\3\\5.jpg'],30.3,357,0.0,3030,,,9.019090114744041e+18,['3.3.30.'],30,30
0,['.\\sipaimages\\3\\6.jpg'],13.04,357,14,134,['00130452100418924...40061.62101000000007'],['1304...'],13141101111114,130441,1304,114
0,['.\\sipaimages\\3\\7.jpg'],13.04,357,15.04,13.04,,,1444,1804,1304,154
0,['.\\sipaimages\\3\\8.jpg'],30.31,357,1,31,411,31,['141114446111.691.109'],0.31559,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,357,114,1304,,,['1.9.0111'],49,13.04,13.04
0,['.\\sipaimages\\3\\1.jpg'],30.31,358,31,31,['30.3111414214..45'],3031.0,690149110,1022907,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,358,1106,1305,13.05,1305,,,1305,1105
0,['.\\sipaimages\\3\\11.jpg'],20.59,358,0,5,49,209,121161,105,5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,358,116,1305,1308,130,1112,,13.05,13.05
0,['.\\sipaimages\\3\\13.jpg'],30.31,358,0.3,303,11,0.3,35301949119999077,303101,30.31,30.31
0,['.\\sipaimages\\3\\14.jpg'],13.04,358,13.4,1304,13.04,13.04,1904,1904,13.04,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,358,11.4,3.2,4144,,1141137114.1777,['.599.999.'],,4144
0,['.\\sipaimages\\3\\16.jpg'],13.04,358,1.04,1304,13.04,13.04,,,13.04,13.04
0,['.\\sipaimages\\3\\17.jpg'],13.03,358,139,1303,13.0,13.03,,,13.03,13.03
0,['.\\sipaimages\\3\\18.jpg'],30.23,358,14,30.23,6.0444,,11.4,0.2,30.23,6
0,['.\\sipaimages\\3\\19.jpg'],3.76,358,4.1,316,4.1,316,14101,,316,4.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,358,1,31,1111191415040311,0.3031,['14909119101114414411101'],['0.3.'],3,31
0,['.\\sipaimages\\3\\20.jpg'],30.23,358,1,0,30.010199994141107,302341933,90.9994490011,9099312,10,14447771061191119
0,['.\\sipaimages\\3\\21.jpg'],33.99,358,0,3,3.1,330,,,340,30.1
0,['.\\sipaimages\\3\\22.jpg'],3.75,358,317,318,41,38,,,38,31
0,['.\\sipaimages\\3\\23.jpg'],30.23,358,10.01,3023,10.01,3022,,,30.22,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,358,0,3.2,41.44,0.2,,,30240,30114002000006
0,['.\\sipaimages\\3\\25.jpg'],33.99,358,9,,4.99,1,867,,1,4.99
0,['.\\sipaimages\\3\\26.jpg'],3.75,358,18,,119,,['17721701.00.1777'],,317510,41131110000.1116
0,['.\\sipaimages\\3\\3.jpg'],13.04,358,13.04,1304,134,130,['16611811101111117710111141'],11,13.04,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,358,,,13.094,13.05,191940914619,5115,,11
0,['.\\sipaimages\\3\\5.jpg'],30.3,358,0.0,3030,,,9019901112714111,9,30,30
0,['.\\sipaimages\\3\\6.jpg'],13.04,358,14,1304,['00021304....40861.691019141177777011'],['1304...'],1.1410951591141e+19,153890,13.04,13.04
0,['.\\sipaimages\\3\\7.jpg'],13.04,358,15.04,13.04,,,144,134,1304,154
0,['.\\sipaimages\\3\\8.jpg'],30.31,358,1,3,11,30.31,91044411,,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,358,114,1304,13.04,1304,111111141111,5.4,,11.4
0,['.\\sipaimages\\3\\1.jpg'],30.31,359,31,31,30.411101461441,3031,1410,3031,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,359,1106,1305,13119,1305,,,1305,1305
0,['.\\sipaimages\\3\\11.jpg'],20.59,359,0,5,59,5,160000006111104,50.0,5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,359,116,1305,1308,1308,11,4,13.05,13.05
0,['.\\sipaimages\\3\\13.jpg'],30.31,359,0.3,303,11,3031,90.9401,2243,30.34,30.31
0,['.\\sipaimages\\3\\14.jpg'],13.04,359,1304,1304,13.04,13.04,144,1304,13.04,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,359,11.4,3.2,['11.145199.9918001988411'],3.4519999,4141115751999477777,0.85199,30245199.99,11143199.94400018
0,['.\\sipaimages\\3\\16.jpg'],13.04,359,1304,1304,13.04,13.04,14,,13.04,13.04
0,['.\\sipaimages\\3\\17.jpg'],13.03,359,139,1303,13.0,13.03,1911909,4553,13.03,13.3
0,['.\\sipaimages\\3\\18.jpg'],30.23,359,1.2,3023,['..00000000111116.009633'],,11904,3.2,30.23,6
0,['.\\sipaimages\\3\\19.jpg'],3.76,359,4.1,316,4.1,316,31,,316,4.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,359,31,31,111030.31100014616,3031,['111049414119516614091101'],950,3,31
0,['.\\sipaimages\\3\\20.jpg'],30.23,359,1,0,['30.291119.9185114619101092'],3023193300100,4.93124011,,41,114477711044101
0,['.\\sipaimages\\3\\21.jpg'],33.99,359,39.91,340,30.1,30,,,30,30.1
0,['.\\sipaimages\\3\\22.jpg'],3.75,359,317,318,419,38,,,38,41
0,['.\\sipaimages\\3\\23.jpg'],30.23,359,10.01,30.23,10.01,3022,110,4,30.22,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,359,0,3.2,4144,2,,,30124,311149.00014
0,['.\\sipaimages\\3\\25.jpg'],33.99,359,9,3,43.79,1,1194077,,,
0,['.\\sipaimages\\3\\26.jpg'],3.75,359,16,,119,,1001003130.17,,375,14143119000000008
0,['.\\sipaimages\\3\\3.jpg'],13.04,359,13.04,1304,134,1304,['1.011114141.017111141'],190111,13.04,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,359,,,13.054,13.05,13.09194099160604,13.053309,1305,146
0,['.\\sipaimages\\3\\5.jpg'],30.3,359,0.0,3030,,,,,30,0
0,['.\\sipaimages\\3\\6.jpg'],13.04,359,14,134,['7711310445024138....40861.60101417777111011'],13104,['1171019051593977111.040.1.10614.6911012'],4393.0,1304,1.04
0,['.\\sipaimages\\3\\7.jpg'],13.04,359,15.04,13.04,1344,13.04,14,0,1304,1304
0,['.\\sipaimages\\3\\8.jpg'],30.31,359,1,31,['17111130131411101142174'],30131,11111111,0.3,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,359,114,134,13.04,1304,11112101977111.44,5,,11.4
0,['.\\sipaimages\\3\\1.jpg'],30.31,360,31,31,['30.410114214.0'],3031,111141112714416611,13192.89,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,360,1106,1305,13805851100062,13055,,,1305,1105
0,['.\\sipaimages\\3\\11.jpg'],20.59,360,,,49,209,111101044,199.9,5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,360,116,1305,1308,1305,4191116,,13.05,13.05
0,['.\\sipaimages\\3\\13.jpg'],30.31,360,4,303,11,0.3,,,30.34,30.31
0,['.\\sipaimages\\3\\14.jpg'],13.04,360,1304,1304,13.4,13.04,144,1304,13.04,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,360,11.4,3.2,4144,,94110137161177777,0.8519999,,44
0,['.\\sipaimages\\3\\16.jpg'],13.04,360,1304,1304,13.04,13.04,1314,1304,13.04,13.04
0,['.\\sipaimages\\3\\17.jpg'],13.03,360,13.0,1303,13.0,13.03,19.019111,1909,13.03,13.3
0,['.\\sipaimages\\3\\18.jpg'],30.23,360,14,30.23,10444,,444,,30.23,6
0,['.\\sipaimages\\3\\19.jpg'],3.76,360,410,316,4.1,316,31019,10,316,4.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,360,31,31,2230.3140101,3031.0,131,3,3,31
0,['.\\sipaimages\\3\\20.jpg'],30.23,360,1,0,30.0100110144101,3023119999,1020,,,1.4777100014511113
0,['.\\sipaimages\\3\\21.jpg'],33.99,360,39.91,34,3.1,3340,,,340,30.1
0,['.\\sipaimages\\3\\22.jpg'],3.75,360,31,318,41,38,,,38,31
0,['.\\sipaimages\\3\\23.jpg'],30.23,360,30.01,3023,10.01,30.22,114,2,30.22,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,360,0,3.2,41.44,2,441,3124,302409,31114000.0
0,['.\\sipaimages\\3\\25.jpg'],33.99,360,9,3,,,777777,,1,4.99
0,['.\\sipaimages\\3\\26.jpg'],3.75,360,118,,,,,,1375,4315101000007
0,['.\\sipaimages\\3\\3.jpg'],13.04,360,13.04,1304,134,1304,['143111141141051541414111341'],,13.04,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,360,,,13.094,13.05,['1.3101116944.0'],5,,11
0,['.\\sipaimages\\3\\5.jpg'],30.3,360,0.0,30,['00000000030.01000114617.119'],3030,201.990909161,0.3099,30,0
0,['.\\sipaimages\\3\\6.jpg'],13.04,360,14,1304,['0000213042...4006111910420000008010'],1304.0,['15165.994119.001.9741461104'],515399101,0,1.04
0,['.\\sipaimages\\3\\7.jpg'],13.04,360,15.04,13.04,,,1444,130,1304,154
0,['.\\sipaimages\\3\\8.jpg'],30.31,360,1,3,230.37101,3031,90.91909117790611,['0.319..'],31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,360,1104,1304,13.04,1304,111111.9417,,13.04,19.04
0,['.\\sipaimages\\3\\1.jpg'],30.31,361,31,31,30.4111140214444,3031,109000110,99980,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,361,106,1305,13105,1305,,,1305,1305
0,['.\\sipaimages\\3\\11.jpg'],20.59,361,,,,,8.04191790061111,9058410999,5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,361,116,1305,1308,130,19.016,19,13.05,13.05
0,['.\\sipaimages\\3\\13.jpg'],30.31,361,4,303,11,0.3,['61271630.319091199.7770'],3031,30.31,30.71
0,['.\\sipaimages\\3\\14.jpg'],13.04,361,1304,1304,1304,13.04,11144,130,13.04,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,361,11.4,3.2,4144,,107777777,,30245199.89,11143199.499889992
0,['.\\sipaimages\\3\\16.jpg'],13.04,361,1101,1304,13.04,13.04,14,,13.04,13.04
0,['.\\sipaimages\\3\\17.jpg'],13.03,361,139,1303,13.03,13.03,,,13.03,13.3
0,['.\\sipaimages\\3\\18.jpg'],30.23,361,1.2,3023,1.44,,91.49,,30.23,6
0,['.\\sipaimages\\3\\19.jpg'],3.76,361,410,316,4.1,316,31,,316,4.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,361,31,31,4.1,31,['1394.577709311129.104'],99,3,31
0,['.\\sipaimages\\3\\20.jpg'],30.23,361,11,0,['1141019991210061169191990'],302319990100,90.69116651,302595,4,1444777100461101091
0,['.\\sipaimages\\3\\21.jpg'],33.99,361,39.91,3340,30.1,340,90.0,2900,30,30.1
0,['.\\sipaimages\\3\\22.jpg'],3.75,361,31,318,419,38,,,38,41
0,['.\\sipaimages\\3\\23.jpg'],30.23,361,10.01,3023,10.01,30.22,,,30.22,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,361,0,3.2,41.44,24,211,324,30124,11101400.6011
0,['.\\sipaimages\\3\\25.jpg'],33.99,361,3.79,,43.79,1,877777777,,,43.79
0,['.\\sipaimages\\3\\26.jpg'],3.75,361,16,,,,,,0.375,['60000000031190...10000800244444414']
0,['.\\sipaimages\\3\\3.jpg'],13.04,361,13.04,1304,134,1304,['1111111161111110111144'],450.0,13.04,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,361,,,1305.4141,['13.05.'],441104,0,,11
0,['.\\sipaimages\\3\\5.jpg'],30.3,361,0.0,30,30.3,30.3,9461101,99,30,30
0,['.\\sipaimages\\3\\6.jpg'],13.04,361,14,134,['1130424..404611910416117797101'],['1304..'],34141620010.10611,['..'],304,1.04
0,['.\\sipaimages\\3\\7.jpg'],13.04,361,15.04,13.04,,,1304,1304,1304,154
0,['.\\sipaimages\\3\\8.jpg'],30.31,361,1,31,1114004617111,3031,111119.0119939913,59193976,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,361,1104,1304,13.04,1304,11111154101211.94,5,,11.4
0,['.\\sipaimages\\3\\1.jpg'],30.31,362,31,31,4.1,31,19091771.09,3037.91,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,362,106,1305,13105,1305,,,1305,1305
0,['.\\sipaimages\\3\\11.jpg'],20.59,362,,,['141101591422411461511'],2059,1111121141111144,,5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,362,116,1305,1308,130,,,13.05,13.05
0,['.\\sipaimages\\3\\13.jpg'],30.31,362,4,303,11,30.31,,,30.31,30.31
0,['.\\sipaimages\\3\\14.jpg'],13.04,362,1304,1304,131049340006,130403,14,1304,13.04,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,362,11.4,3.4,4144,,111777777,,30245198994,30145194.99
0,['.\\sipaimages\\3\\16.jpg'],13.04,362,1304,1304,13.04,13.04,1611,53,13.04,13.04
0,['.\\sipaimages\\3\\17.jpg'],13.03,362,13.0,1303,13.09,13.03,1197101,['..'],13.03,13.3
0,['.\\sipaimages\\3\\18.jpg'],30.23,362,1.2,3023,1.4444,,114,0.2,30.23,6
0,['.\\sipaimages\\3\\19.jpg'],3.76,362,410,0.16,4.1,316,,,316,4.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,362,1,31,['0000130.311114214.111'],3031,111,3,3,31
0,['.\\sipaimages\\3\\20.jpg'],30.23,362,1,0,['30.29101499906.1109103191'],3023419939,614671,1,['.'],1444477705114611.5
0,['.\\sipaimages\\3\\21.jpg'],33.99,362,39.91,34,3.1,340,94.0,9900,340,30.1
0,['.\\sipaimages\\3\\22.jpg'],3.75,362,31,318,41,38,,,38,31
0,['.\\sipaimages\\3\\23.jpg'],30.23,362,10.01,3023,10.01,3022,110,2,3022,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,362,0,3.2,10140006001,302409,1141000000001,324,3012419,1111149.00041812
0,['.\\sipaimages\\3\\25.jpg'],33.99,362,3.79,,43.79,1,1194,190,,4.99
0,['.\\sipaimages\\3\\26.jpg'],3.75,362,18,,119,,['127051111910.08..17777777777.'],374,,119
0,['.\\sipaimages\\3\\3.jpg'],13.04,362,13.04,1304,13,1304,14974411064111111,,13.04,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,362,,,13.054,13.03,96.9,['.'],,11
0,['.\\sipaimages\\3\\5.jpg'],30.3,362,0.0,3030,,,1.14,,30,30
0,['.\\sipaimages\\3\\6.jpg'],13.04,362,14,1,['013044.51002...4806111691019141777711'],['1304..'],9151546272104.113,['5132894..'],13.04,13.04
0,['.\\sipaimages\\3\\7.jpg'],13.04,362,15.04,13.04,,,14,1.0,1304,1304
0,['.\\sipaimages\\3\\8.jpg'],30.31,362,1,31,230.314104,3031,711903193900111104,23152339,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,362,1104,1304,,,61160911149.41111,19.049,13.04,13.04
0,['.\\sipaimages\\3\\1.jpg'],30.31,363,31,31,['30000001630914482144010'],3031,1199166910,0.3199,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,363,106,1305,13.05,1305,19.061909,1901905,1303,1105
0,['.\\sipaimages\\3\\11.jpg'],20.59,363,,,,,901.61,9050,5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,363,116,1305,1308,130,11516,5,13.05,13.05
0,['.\\sipaimages\\3\\13.jpg'],30.31,363,4,303,11,3031,,,30.31,30.31
0,['.\\sipaimages\\3\\14.jpg'],13.04,363,1304,1304,13.04,13.04,1444,0.04,13.04,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,363,11.4,3.2,4144,,['163994.1777777777.'],0.8,302419.3,['11145199.99.91']
0,['.\\sipaimages\\3\\16.jpg'],13.04,363,1304,1304,13.04,13.04,19.0148,1903,13.04,13.04
0,['.\\sipaimages\\3\\17.jpg'],13.03,363,13.0,1303,13.09,13.03,,,13.03,13.03
0,['.\\sipaimages\\3\\18.jpg'],30.23,363,1.2,3023,30.43,0.3,,,30.23,30.11
0,['.\\sipaimages\\3\\19.jpg'],3.76,363,4.1,0.16,4.1,316,,,316,4.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,363,1,31,11131160114217141,['3031..'],0.010147111910101,['.'],3,31
0,['.\\sipaimages\\3\\20.jpg'],30.23,363,1,3,['30.210149991144.4110910611'],3023199991,40.41312011,0.23,0.0,1.447771060910109
0,['.\\sipaimages\\3\\21.jpg'],33.99,363,39.91,340,34.1,340,9,,340,34.1
0,['.\\sipaimages\\3\\22.jpg'],3.75,363,31,318,41,38,,,38,31
0,['.\\sipaimages\\3\\23.jpg'],30.23,363,30.01,30.22,10.01,30.22,114,2,30.22,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,363,0,3.2,1014000000001,30241,411490111101700,0.3024,302409,11014080606060
0,['.\\sipaimages\\3\\25.jpg'],33.99,363,3.7,,3.79,1,177,,,
0,['.\\sipaimages\\3\\26.jpg'],3.75,363,18,,119,,17,,375,['41311010.0.1']
0,['.\\sipaimages\\3\\3.jpg'],13.04,363,13.04,1304,134,1304,141111111301,['.'],13.04,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,363,,,13.054,13.03,19.0161140987,19,,11
0,['.\\sipaimages\\3\\5.jpg'],30.3,363,0.0,3030,['00000000030.40174114617..44'],3030,,,30,30
0,['.\\sipaimages\\3\\6.jpg'],13.04,363,14,134,['0130454590000002422.4006116691.01141177771011'],['..1304'],1151953919119700.0,51589,13.04,13.04
0,['.\\sipaimages\\3\\7.jpg'],13.04,363,15.04,13.04,,,114,1304,13.04,1304
0,['.\\sipaimages\\3\\8.jpg'],30.31,363,1,31,11,3031,15911114,159,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,363,1104,1304,,,112911111.44417,1300,13.04,13.04
0,['.\\sipaimages\\3\\1.jpg'],30.31,364,31,3031,30.411161,3031,['31.31.181468810'],3031,3,90.31
0,['.\\sipaimages\\3\\10.jpg'],13.05,364,106,1305,1305,1305,['1.094.7.77'],1305,13.05,1105
0,['.\\sipaimages\\3\\11.jpg'],20.59,364,0,5,59,5,20.950171060011012,90580,5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,364,116,1305,1308,130,114111219.09,451305,13.05,13.05
0,['.\\sipaimages\\3\\13.jpg'],30.31,364,4,303,11,0.3,101113111909104,1,30.31,30.31
0,['.\\sipaimages\\3\\14.jpg'],13.04,364,1304,1304,13.04,13.04,19111404,0.1304,13.04,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,364,11.4,3.2,4144,,['414110371510987777777'],['0.855500.'],301245199.991,301145199.9918881
0,['.\\sipaimages\\3\\16.jpg'],13.04,364,1304,1304,13.04,13.04,,,13.04,13.04
0,['.\\sipaimages\\3\\17.jpg'],13.03,364,13.0,1303,13.1,13.03,144,1303,13.03,13.3
0,['.\\sipaimages\\3\\18.jpg'],30.23,364,1.2,3023,606,,90.4904,,0.23,30.11
0,['.\\sipaimages\\3\\19.jpg'],3.76,364,3.1,0.16,4.1,316,3119,10,316,4.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,364,1,31,30.411984,3031,491001991.08,513,3,31
0,['.\\sipaimages\\3\\20.jpg'],30.23,364,41,3,['30.2910199.99961030146119.9.1'],30230100,1,3,['.'],['114443777501461101091']
0,['.\\sipaimages\\3\\21.jpg'],33.99,364,39.91,3340,30.1,3340,,,3340,30.1
0,['.\\sipaimages\\3\\22.jpg'],3.75,364,317,318,419,38,,,38,31
0,['.\\sipaimages\\3\\23.jpg'],30.23,364,10.01,3023,10.01,30.22,114,2,30.22,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,364,0,3.2,41.44,0.2,4119.1388,3124.0,301241,101111008021001
0,['.\\sipaimages\\3\\25.jpg'],33.99,364,9,3,43.79,1,,,1,3.79
0,['.\\sipaimages\\3\\26.jpg'],3.75,364,18,,,,,,375,3119000000074
0,['.\\sipaimages\\3\\3.jpg'],13.04,364,13.04,1304,134,130,1.16711141111415e+18,['..'],13.04,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,364,,,13.094,13.05,61310111.1414101,98,,116
0,['.\\sipaimages\\3\\5.jpg'],30.3,364,0.0,3030,11.1,30.3,9.00179061604,1,30,0
0,['.\\sipaimages\\3\\6.jpg'],13.04,364,14,134,['413041814011925..48061.6910411177777101'],['1304..'],['10611116777100114414012'],34883101,13.04,13.04
0,['.\\sipaimages\\3\\7.jpg'],13.04,364,15.04,13.04,,,144,1304,1304,154
0,['.\\sipaimages\\3\\8.jpg'],30.31,364,1,31,4.1,31,90.9190911444912,['30.91.'],31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,364,114,1304,,,161191111410112.0,6059,,11.4
0,['.\\sipaimages\\3\\1.jpg'],30.31,365,31,31,41,31,911999166109,999900,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,365,106,1305,1306610,1305.0,,,1305,1105
0,['.\\sipaimages\\3\\11.jpg'],20.59,365,0,5,10.9,2099,131711199114910,3998,5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,365,116,1305,1308,130,41911121409,1306,13.05,13.05
0,['.\\sipaimages\\3\\13.jpg'],30.31,365,0.3,303,11,30.31,,,30.31,30.31
0,['.\\sipaimages\\3\\14.jpg'],13.04,365,1304,1304,1300419314300100111,1304,11114104,1304,13.04,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,365,11.4,3.2,30145199.991911117,3024519999,94469180777777,3024,30124190.091,301145199.49198884
0,['.\\sipaimages\\3\\16.jpg'],13.04,365,1101,1304,13.04,13.04,,,13.04,13.04
0,['.\\sipaimages\\3\\17.jpg'],13.03,365,139,1303,13.01,13.03,19119109,1331,13.03,13.3
0,['.\\sipaimages\\3\\18.jpg'],30.23,365,11.2,0.8,['.00000000011.18086363'],,418,2,0.23,30.11
0,['.\\sipaimages\\3\\19.jpg'],3.76,365,3.1,316,4.1,316,,,316,4.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,365,31,31,['10000111184427411421411'],['..3031'],['30.31.61610'],30.399,3,31
0,['.\\sipaimages\\3\\20.jpg'],30.23,365,41,3,['30.01011100.6111109011'],302319908,11010411141011,1990329910,103040.1,184440011646110.1
0,['.\\sipaimages\\3\\21.jpg'],33.99,365,39.91,34,3.1,340,,,30,33.1
0,['.\\sipaimages\\3\\22.jpg'],3.75,365,31,38,41,38,,,38,41
0,['.\\sipaimages\\3\\23.jpg'],30.23,365,30.01,3022,10.01,3022,,,30.22,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,365,0,3.2,['10.40000.00.04'],3024,9041080617,30243,302410,31114910088102
0,['.\\sipaimages\\3\\25.jpg'],33.99,365,3.79,,43.79,1,,,1,3.79
0,['.\\sipaimages\\3\\26.jpg'],3.75,365,1,,119,,47131910.0,9137.0,1375,41311900.1111
0,['.\\sipaimages\\3\\3.jpg'],13.04,365,13.04,1304,134,1304,4.431141117101141e+21,0,13.04,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,365,,,13.094,13.05,1101161911411444101,3,,116
0,['.\\sipaimages\\3\\5.jpg'],30.3,365,0.0,30,,,9091000001410111,30305,30,30
0,['.\\sipaimages\\3\\6.jpg'],13.04,365,14,134,413044.50013408606,['.1304...'],['1141498447777777777710100111461101'],,0,110
0,['.\\sipaimages\\3\\7.jpg'],13.04,365,15.04,13.04,,,1415459,134194,1304,154
0,['.\\sipaimages\\3\\8.jpg'],30.31,365,1,31,110030.4116001,3031,11041611,,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,365,114,1304,,,['1191411111.2014519.9911111511'],6,13.04,13.04
0,['.\\sipaimages\\3\\1.jpg'],30.31,366,31,31,['30.41114118214..00'],3031,90919991101,91995,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,366,106,1305,13119,1305,,,1305,1105
0,['.\\sipaimages\\3\\11.jpg'],20.59,366,0,5,['0011000010115949974146174'],2059,,,5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,366,116,1305,1308,130,11012,2,13.05,13.05
0,['.\\sipaimages\\3\\13.jpg'],30.31,366,0.3,303,11,30.31,['1130.3194910.99900'],3031,30.31,30.71
0,['.\\sipaimages\\3\\14.jpg'],13.04,366,13.04,13.04,1310493410062,131043,115014404,161304,13.04,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,366,11.4,3.2,311145199.9911411,3024519999,9144,,3024190393,1111145199.9918897
0,['.\\sipaimages\\3\\16.jpg'],13.04,366,1304,1304,13.04,13.04,,,13.04,13.04
0,['.\\sipaimages\\3\\17.jpg'],13.03,366,139,1303,13.1,13.03,11,0,13.03,13.3
0,['.\\sipaimages\\3\\18.jpg'],30.23,366,1.2,3023,8636,,4,,0.23,30.11
0,['.\\sipaimages\\3\\19.jpg'],3.76,366,410,0.16,4.1,316,,,316,4.1
