,image_file,seen_data_numeric,size_used,closing_ssd,closing_eng,mro_ssd,mro_eng,thresh_eng,thresh_ssd
0,['.\\sipaimages\\3\\9.jpg'],13.04,350,1104,1304,,,1304,1104
0,['.\\sipaimages\\3\\1.jpg'],30.31,351,31,31,30.310164,3031,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,351,1106,1305,13109,1305,1305,1106
0,['.\\sipaimages\\3\\11.jpg'],20.59,351,0,5,59,5,5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,351,13.06,13.05,1308,130,13.05,13.06
0,['.\\sipaimages\\3\\13.jpg'],30.31,351,4,303,11,0.3,303,4
0,['.\\sipaimages\\3\\14.jpg'],13.04,351,1304,1304,13.04,13.04,1304,1304
0,['.\\sipaimages\\3\\15.jpg'],30.24,351,11.4,3.2,4144,,3.2,11.4
0,['.\\sipaimages\\3\\16.jpg'],13.04,351,1304,1304,13.04,13.04,1304,1304
0,['.\\sipaimages\\3\\17.jpg'],13.03,351,139,1303,13.09,13.03,1303,139
0,['.\\sipaimages\\3\\18.jpg'],30.23,351,1.2,3023,1,,3023,1.2
0,['.\\sipaimages\\3\\19.jpg'],3.76,351,3.1,0.16,4.1,316,0.16,3.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,351,1,31,119105001,3031,31,1
0,['.\\sipaimages\\3\\20.jpg'],30.23,351,1,0,30.29101499940144,30234199994,0,1
0,['.\\sipaimages\\3\\21.jpg'],33.99,351,39.91,34,30.1,340,34,39.91
0,['.\\sipaimages\\3\\22.jpg'],3.75,351,311,413,41,38,413,311
0,['.\\sipaimages\\3\\23.jpg'],30.23,351,10.01,30.23,10.01,3022,30.23,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,351,0,3.2,4144,24,3.2,0
0,['.\\sipaimages\\3\\25.jpg'],33.99,351,3.79,,43.79,,,3.79
0,['.\\sipaimages\\3\\26.jpg'],3.75,351,118,3,119,,3,118
0,['.\\sipaimages\\3\\3.jpg'],13.04,351,13.04,1304,134,1304,1304,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,351,,,13.059,13059,,
0,['.\\sipaimages\\3\\5.jpg'],30.3,351,0.0,3030,11.1,30.3,3030,0.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,351,14,134,['000013045.1000424...48861.6010194117777100011'],1304,134,14
0,['.\\sipaimages\\3\\7.jpg'],13.04,351,15.04,13.04,,,13.04,15.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,351,1,31,411,31,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,351,1104,1304,,,1304,1104
0,['.\\sipaimages\\3\\1.jpg'],30.31,352,31,31,30.3111115061454,3031,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,352,106,1305,13119,135,1305,106
0,['.\\sipaimages\\3\\11.jpg'],20.59,352,0,5,10010159174414214111,2059,5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,352,116,1305,1308,130,1305,116
0,['.\\sipaimages\\3\\13.jpg'],30.31,352,0.3,303,11,0.3,303,0.3
0,['.\\sipaimages\\3\\14.jpg'],13.04,352,13.04,13.04,13.04,13.04,13.04,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,352,11.4,3.2,4144,,3.2,11.4
0,['.\\sipaimages\\3\\16.jpg'],13.04,352,1804,1304,13.04,13.04,1304,1804
0,['.\\sipaimages\\3\\17.jpg'],13.03,352,139,1303,13.03,13.03,1303,139
0,['.\\sipaimages\\3\\18.jpg'],30.23,352,14,30.23,30.43,0.3,30.23,14
0,['.\\sipaimages\\3\\19.jpg'],3.76,352,310,0.16,4.1,316,0.16,310
0,['.\\sipaimages\\3\\2.jpg'],30.31,352,31,31,['4030.31100417.17'],3031,31,31
0,['.\\sipaimages\\3\\20.jpg'],30.23,352,11,0,['30114101499.98804110611610.10917777744'],3012319999010,0,11
0,['.\\sipaimages\\3\\21.jpg'],33.99,352,39.91,3,33.1,340,3,39.91
0,['.\\sipaimages\\3\\22.jpg'],3.75,352,31,318,419,38,318,31
0,['.\\sipaimages\\3\\23.jpg'],30.23,352,10.01,30.23,10.01,3022,30.23,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,352,0,3.2,41.44,0.2,3.2,0
0,['.\\sipaimages\\3\\25.jpg'],33.99,352,9,3,43.79,1,3,9
0,['.\\sipaimages\\3\\26.jpg'],3.75,352,1,,119,,,1
0,['.\\sipaimages\\3\\3.jpg'],13.04,352,13.04,1304,134,1304,1304,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,352,,,13.05920181,1305,,
0,['.\\sipaimages\\3\\5.jpg'],30.3,352,0.0,30,,,30,0.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,352,14,134,['000000001304451000024...48611.61048141777771'],['1304..'],134,14
0,['.\\sipaimages\\3\\7.jpg'],13.04,352,13.04,13.04,,,13.04,13.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,352,1,31,301131414011611447,30131,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,352,1104,1304,,,1304,1104
0,['.\\sipaimages\\3\\1.jpg'],30.31,353,31,31,['47777111111117111117171111111411130911111021411'],3031,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,353,106,1305,1305,1305,1305,106
0,['.\\sipaimages\\3\\11.jpg'],20.59,353,0,5,59,5,5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,353,116,1305,1308,1305,1305,116
0,['.\\sipaimages\\3\\13.jpg'],30.31,353,0.3,303,11,0.3,303,0.3
0,['.\\sipaimages\\3\\14.jpg'],13.04,353,1304,1304,13.04,13.04,1304,1304
0,['.\\sipaimages\\3\\15.jpg'],30.24,353,11.4,3.2,4144,,3.2,11.4
0,['.\\sipaimages\\3\\16.jpg'],13.04,353,1304,1304,13.04,13.04,1304,1304
0,['.\\sipaimages\\3\\17.jpg'],13.03,353,13.0,1303,13.03,13.03,1303,13.0
0,['.\\sipaimages\\3\\18.jpg'],30.23,353,14,30.23,30.43,0.3,30.23,14
0,['.\\sipaimages\\3\\19.jpg'],3.76,353,3.1,0.16,4.1,316,0.16,3.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,353,31,31,31,0,31,31
0,['.\\sipaimages\\3\\20.jpg'],30.23,353,1,302,301111101106.111,302319999009,302,1
0,['.\\sipaimages\\3\\21.jpg'],33.99,353,39.91,340,30.1,330,340,39.91
0,['.\\sipaimages\\3\\22.jpg'],3.75,353,31,318,419,38,318,31
0,['.\\sipaimages\\3\\23.jpg'],30.23,353,10.01,3023,10.01,30.22,3023,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,353,0,3.2,4144,0.2,3.2,0
0,['.\\sipaimages\\3\\25.jpg'],33.99,353,9,3,,,3,9
0,['.\\sipaimages\\3\\26.jpg'],3.75,353,1,,119,,,1
0,['.\\sipaimages\\3\\3.jpg'],13.04,353,13.04,1304,134,130,1304,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,353,,,['13.09.'],13.03,,
0,['.\\sipaimages\\3\\5.jpg'],30.3,353,0.0,3030,,,3030,0.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,353,14,1304,['013045.10024.....48461116910100000000'],['1304...'],1304,14
0,['.\\sipaimages\\3\\7.jpg'],13.04,353,15.04,13.04,,,13.04,15.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,353,1,31,411,31,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,353,1104,1304,,,1304,1104
0,['.\\sipaimages\\3\\1.jpg'],30.31,354,31,31,['3091111144214..1'],3031,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,354,106,1305,['1310510000000411919140101'],1305,1305,106
0,['.\\sipaimages\\3\\11.jpg'],20.59,354,,,59,5,,
0,['.\\sipaimages\\3\\12.jpg'],13.05,354,116,1305,1308,130,1305,116
0,['.\\sipaimages\\3\\13.jpg'],30.31,354,4,303,11,3031,303,4
0,['.\\sipaimages\\3\\14.jpg'],13.04,354,13.04,13.04,13.04,13.04,13.04,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,354,11.4,3.2,4144,,3.2,11.4
0,['.\\sipaimages\\3\\16.jpg'],13.04,354,1804,1304,13.04,13.04,1304,1804
0,['.\\sipaimages\\3\\17.jpg'],13.03,354,13.0,1303,13.09,13.03,1303,13.0
0,['.\\sipaimages\\3\\18.jpg'],30.23,354,1.2,3023,3180088363,,3023,1.2
0,['.\\sipaimages\\3\\19.jpg'],3.76,354,3.1,316,4.1,316,316,3.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,354,31,31,30.314444,['.3031.'],31,31
0,['.\\sipaimages\\3\\20.jpg'],30.23,354,1,0,30.21000014410946,30234199.99,0,1
0,['.\\sipaimages\\3\\21.jpg'],33.99,354,0.9,390,3.1,340,390,0.9
0,['.\\sipaimages\\3\\22.jpg'],3.75,354,16,318,419,38,318,16
0,['.\\sipaimages\\3\\23.jpg'],30.23,354,10.01,30.23,10.01,3022,30.23,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,354,0,3.2,10.241601008,30240,3.2,0
0,['.\\sipaimages\\3\\25.jpg'],33.99,354,9,,,,,9
0,['.\\sipaimages\\3\\26.jpg'],3.75,354,118,,119,,,118
0,['.\\sipaimages\\3\\3.jpg'],13.04,354,13.04,1304,134,130,1304,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,354,,,13.094,13.05,,
0,['.\\sipaimages\\3\\5.jpg'],30.3,354,0.0,30,30,3,30,0.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,354,14,134,['01304200000344...08861110110000110'],1304,134,14
0,['.\\sipaimages\\3\\7.jpg'],13.04,354,15.04,13.04,1344,13.04,13.04,15.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,354,1,3,30.31,0.3,3,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,354,1104,1304,,,1304,1104
0,['.\\sipaimages\\3\\1.jpg'],30.31,355,31,31,['30131111011421401411'],30131,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,355,106,1305,1305,1305,1305,106
0,['.\\sipaimages\\3\\11.jpg'],20.59,355,,,['00000000020.99194.411461111'],2059,,
0,['.\\sipaimages\\3\\12.jpg'],13.05,355,116,1305,1308,130,1305,116
0,['.\\sipaimages\\3\\13.jpg'],30.31,355,4,303,11,0.3,303,4
0,['.\\sipaimages\\3\\14.jpg'],13.04,355,13.04,13.04,13.041954001,13104,13.04,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,355,11.4,3.2,1114519.4991816813,3024519090,3.2,11.4
0,['.\\sipaimages\\3\\16.jpg'],13.04,355,1304,1304,13.04,13.04,1304,1304
0,['.\\sipaimages\\3\\17.jpg'],13.03,355,139,1303,13.03,13.03,1303,139
0,['.\\sipaimages\\3\\18.jpg'],30.23,355,14,30.23,['.000000900000111.100063'],,30.23,14
0,['.\\sipaimages\\3\\19.jpg'],3.76,355,4.1,0.16,4.1,316,0.16,4.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,355,31,31,4.1,31,31,31
0,['.\\sipaimages\\3\\20.jpg'],30.23,355,1,0,3011101449.9106607,30123110999010,0,1
0,['.\\sipaimages\\3\\21.jpg'],33.99,355,39.91,3,33.1,340,3,39.91
0,['.\\sipaimages\\3\\22.jpg'],3.75,355,31,318,41,38,318,31
0,['.\\sipaimages\\3\\23.jpg'],30.23,355,10.01,30.23,10.01,3022,30.23,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,355,0,3.2,41.44,24,3.2,0
0,['.\\sipaimages\\3\\25.jpg'],33.99,355,9,,3.79,1,,9
0,['.\\sipaimages\\3\\26.jpg'],3.75,355,16,3,119,,3,16
0,['.\\sipaimages\\3\\3.jpg'],13.04,355,13.04,1304,134,130,1304,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,355,,,['13.05.800084606'],['13.09.'],,
0,['.\\sipaimages\\3\\5.jpg'],30.3,355,0.0,3030,116111480000.0,3030,3030,0.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,355,14,1304,13045510040000.0,['1304..'],1304,14
0,['.\\sipaimages\\3\\7.jpg'],13.04,355,15.04,13.04,1344,13.04,13.04,15.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,355,1,31,430.3146011461745,3031,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,355,1104,1304,,,1304,1104
0,['.\\sipaimages\\3\\1.jpg'],30.31,356,31,31,30.411111420441,3031,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,356,106,1305,131109,1305,1305,106
0,['.\\sipaimages\\3\\11.jpg'],20.59,356,,,,,,
0,['.\\sipaimages\\3\\12.jpg'],13.05,356,116,1305,1308,130,1305,116
0,['.\\sipaimages\\3\\13.jpg'],30.31,356,4,303,11,30.31,303,4
0,['.\\sipaimages\\3\\14.jpg'],13.04,356,1304,1304,13110413440041,13042,1304,1304
0,['.\\sipaimages\\3\\15.jpg'],30.24,356,11.4,3.2,4144,,3.2,11.4
0,['.\\sipaimages\\3\\16.jpg'],13.04,356,1304,1304,13.04,13.04,1304,1304
0,['.\\sipaimages\\3\\17.jpg'],13.03,356,13.0,1303,13.03,13.03,1303,13.0
0,['.\\sipaimages\\3\\18.jpg'],30.23,356,1.3,3023,30.43,0.3,3023,1.3
0,['.\\sipaimages\\3\\19.jpg'],3.76,356,4.1,0.16,4.1,316,0.16,4.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,356,1,31,130.31145,3031,31,1
0,['.\\sipaimages\\3\\20.jpg'],30.23,356,11,0,30.210000044441113,3023.02,0,11
0,['.\\sipaimages\\3\\21.jpg'],33.99,356,0.9,390,3.1,3340,390,0.9
0,['.\\sipaimages\\3\\22.jpg'],3.75,356,31,318,41,38,318,31
0,['.\\sipaimages\\3\\23.jpg'],30.23,356,30.01,30.23,10.01,3022,30.23,30.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,356,0,3.2,41.44,24,3.2,0
0,['.\\sipaimages\\3\\25.jpg'],33.99,356,3.79,,,,,3.79
0,['.\\sipaimages\\3\\26.jpg'],3.75,356,1,,119,,,1
0,['.\\sipaimages\\3\\3.jpg'],13.04,356,13.04,1304,134,1304,1304,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,356,,,13.054,13.05,,
0,['.\\sipaimages\\3\\5.jpg'],30.3,356,0.0,30,,,30,0.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,356,14,1304,['00213045.1002424...480611.601010144470'],['1304..'],1304,14
0,['.\\sipaimages\\3\\7.jpg'],13.04,356,15.04,13.04,144,13.04,13.04,15.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,356,1,31,30.31101,3031,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,356,114,1304,13.04,1304,1304,114
0,['.\\sipaimages\\3\\1.jpg'],30.31,357,31,31,30.3114813,3031,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,357,106,1305,1305,1305,1305,106
0,['.\\sipaimages\\3\\11.jpg'],20.59,357,,,59,5,,
0,['.\\sipaimages\\3\\12.jpg'],13.05,357,116,1305,1308,130,1305,116
0,['.\\sipaimages\\3\\13.jpg'],30.31,357,4,303,11,3031,303,4
0,['.\\sipaimages\\3\\14.jpg'],13.04,357,13.04,13.04,1300411100000880184,130430,13.04,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,357,11.4,3.2,4144,,3.2,11.4
0,['.\\sipaimages\\3\\16.jpg'],13.04,357,1304,1304,13.04,13.04,1304,1304
0,['.\\sipaimages\\3\\17.jpg'],13.03,357,139,1303,13.0,13.03,1303,139
0,['.\\sipaimages\\3\\18.jpg'],30.23,357,1.3,3023,6,,3023,1.3
0,['.\\sipaimages\\3\\19.jpg'],3.76,357,3.1,316,4.1,316,316,3.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,357,1,31,30.314004,3031.0,31,1
0,['.\\sipaimages\\3\\20.jpg'],30.23,357,1,3,['30.2101499.9002506616191900'],3023196990100,3,1
0,['.\\sipaimages\\3\\21.jpg'],33.99,357,39.91,30,34.1,340,30,39.91
0,['.\\sipaimages\\3\\22.jpg'],3.75,357,317,318,41,38,318,317
0,['.\\sipaimages\\3\\23.jpg'],30.23,357,10.01,3023,10.01,30.22,3023,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,357,0,3.2,4144,24,3.2,0
0,['.\\sipaimages\\3\\25.jpg'],33.99,357,9,3,4.79,,3,9
0,['.\\sipaimages\\3\\26.jpg'],3.75,357,118,,,,,118
0,['.\\sipaimages\\3\\3.jpg'],13.04,357,13.04,1304,134,1304,1304,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,357,,,13.054,13.03,,
0,['.\\sipaimages\\3\\5.jpg'],30.3,357,0.0,3030,,,3030,0.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,357,14,134,['00130452100418924...40061.62101000000007'],['1304...'],134,14
0,['.\\sipaimages\\3\\7.jpg'],13.04,357,15.04,13.04,,,13.04,15.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,357,1,31,411,31,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,357,114,1304,,,1304,114
0,['.\\sipaimages\\3\\1.jpg'],30.31,358,31,31,['30.3111414214..45'],3031.0,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,358,1106,1305,13.05,1305,1305,1106
0,['.\\sipaimages\\3\\11.jpg'],20.59,358,0,5,49,209,5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,358,116,1305,1308,130,1305,116
0,['.\\sipaimages\\3\\13.jpg'],30.31,358,0.3,303,11,0.3,303,0.3
0,['.\\sipaimages\\3\\14.jpg'],13.04,358,13.4,1304,13.04,13.04,1304,13.4
0,['.\\sipaimages\\3\\15.jpg'],30.24,358,11.4,3.2,4144,,3.2,11.4
0,['.\\sipaimages\\3\\16.jpg'],13.04,358,1.04,1304,13.04,13.04,1304,1.04
0,['.\\sipaimages\\3\\17.jpg'],13.03,358,139,1303,13.0,13.03,1303,139
0,['.\\sipaimages\\3\\18.jpg'],30.23,358,14,30.23,6.0444,,30.23,14
0,['.\\sipaimages\\3\\19.jpg'],3.76,358,4.1,316,4.1,316,316,4.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,358,1,31,1111191415040311,0.3031,31,1
0,['.\\sipaimages\\3\\20.jpg'],30.23,358,1,0,30.010199994141107,302341933,0,1
0,['.\\sipaimages\\3\\21.jpg'],33.99,358,0,3,3.1,330,3,0
0,['.\\sipaimages\\3\\22.jpg'],3.75,358,317,318,41,38,318,317
0,['.\\sipaimages\\3\\23.jpg'],30.23,358,10.01,3023,10.01,3022,3023,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,358,0,3.2,41.44,0.2,3.2,0
0,['.\\sipaimages\\3\\25.jpg'],33.99,358,9,,4.99,1,,9
0,['.\\sipaimages\\3\\26.jpg'],3.75,358,18,,119,,,18
0,['.\\sipaimages\\3\\3.jpg'],13.04,358,13.04,1304,134,130,1304,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,358,,,13.094,13.05,,
0,['.\\sipaimages\\3\\5.jpg'],30.3,358,0.0,3030,,,3030,0.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,358,14,1304,['00021304....40861.691019141177777011'],['1304...'],1304,14
0,['.\\sipaimages\\3\\7.jpg'],13.04,358,15.04,13.04,,,13.04,15.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,358,1,3,11,30.31,3,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,358,114,1304,13.04,1304,1304,114
0,['.\\sipaimages\\3\\1.jpg'],30.31,359,31,31,30.411101461441,3031,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,359,1106,1305,13119,1305,1305,1106
0,['.\\sipaimages\\3\\11.jpg'],20.59,359,0,5,59,5,5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,359,116,1305,1308,1308,1305,116
0,['.\\sipaimages\\3\\13.jpg'],30.31,359,0.3,303,11,3031,303,0.3
0,['.\\sipaimages\\3\\14.jpg'],13.04,359,1304,1304,13.04,13.04,1304,1304
0,['.\\sipaimages\\3\\15.jpg'],30.24,359,11.4,3.2,['11.145199.9918001988411'],3.4519999,3.2,11.4
0,['.\\sipaimages\\3\\16.jpg'],13.04,359,1304,1304,13.04,13.04,1304,1304
0,['.\\sipaimages\\3\\17.jpg'],13.03,359,139,1303,13.0,13.03,1303,139
0,['.\\sipaimages\\3\\18.jpg'],30.23,359,1.2,3023,['..00000000111116.009633'],,3023,1.2
0,['.\\sipaimages\\3\\19.jpg'],3.76,359,4.1,316,4.1,316,316,4.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,359,31,31,111030.31100014616,3031,31,31
0,['.\\sipaimages\\3\\20.jpg'],30.23,359,1,0,['30.291119.9185114619101092'],3023193300100,0,1
0,['.\\sipaimages\\3\\21.jpg'],33.99,359,39.91,340,30.1,30,340,39.91
0,['.\\sipaimages\\3\\22.jpg'],3.75,359,317,318,419,38,318,317
0,['.\\sipaimages\\3\\23.jpg'],30.23,359,10.01,30.23,10.01,3022,30.23,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,359,0,3.2,4144,2,3.2,0
0,['.\\sipaimages\\3\\25.jpg'],33.99,359,9,3,43.79,1,3,9
0,['.\\sipaimages\\3\\26.jpg'],3.75,359,16,,119,,,16
0,['.\\sipaimages\\3\\3.jpg'],13.04,359,13.04,1304,134,1304,1304,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,359,,,13.054,13.05,,
0,['.\\sipaimages\\3\\5.jpg'],30.3,359,0.0,3030,,,3030,0.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,359,14,134,['7711310445024138....40861.60101417777111011'],13104,134,14
0,['.\\sipaimages\\3\\7.jpg'],13.04,359,15.04,13.04,1344,13.04,13.04,15.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,359,1,31,['17111130131411101142174'],30131,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,359,114,134,13.04,1304,134,114
0,['.\\sipaimages\\3\\1.jpg'],30.31,360,31,31,['30.410114214.0'],3031,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,360,1106,1305,13805851100062,13055,1305,1106
0,['.\\sipaimages\\3\\11.jpg'],20.59,360,,,49,209,,
0,['.\\sipaimages\\3\\12.jpg'],13.05,360,116,1305,1308,1305,1305,116
0,['.\\sipaimages\\3\\13.jpg'],30.31,360,4,303,11,0.3,303,4
0,['.\\sipaimages\\3\\14.jpg'],13.04,360,1304,1304,13.4,13.04,1304,1304
0,['.\\sipaimages\\3\\15.jpg'],30.24,360,11.4,3.2,4144,,3.2,11.4
0,['.\\sipaimages\\3\\16.jpg'],13.04,360,1304,1304,13.04,13.04,1304,1304
0,['.\\sipaimages\\3\\17.jpg'],13.03,360,13.0,1303,13.0,13.03,1303,13.0
0,['.\\sipaimages\\3\\18.jpg'],30.23,360,14,30.23,10444,,30.23,14
0,['.\\sipaimages\\3\\19.jpg'],3.76,360,410,316,4.1,316,316,410
0,['.\\sipaimages\\3\\2.jpg'],30.31,360,31,31,2230.3140101,3031.0,31,31
0,['.\\sipaimages\\3\\20.jpg'],30.23,360,1,0,30.0100110144101,3023119999,0,1
0,['.\\sipaimages\\3\\21.jpg'],33.99,360,39.91,34,3.1,3340,34,39.91
0,['.\\sipaimages\\3\\22.jpg'],3.75,360,31,318,41,38,318,31
0,['.\\sipaimages\\3\\23.jpg'],30.23,360,30.01,3023,10.01,30.22,3023,30.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,360,0,3.2,41.44,2,3.2,0
0,['.\\sipaimages\\3\\25.jpg'],33.99,360,9,3,,,3,9
0,['.\\sipaimages\\3\\26.jpg'],3.75,360,118,,,,,118
0,['.\\sipaimages\\3\\3.jpg'],13.04,360,13.04,1304,134,1304,1304,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,360,,,13.094,13.05,,
0,['.\\sipaimages\\3\\5.jpg'],30.3,360,0.0,30,['00000000030.01000114617.119'],3030,30,0.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,360,14,1304,['0000213042...4006111910420000008010'],1304.0,1304,14
0,['.\\sipaimages\\3\\7.jpg'],13.04,360,15.04,13.04,,,13.04,15.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,360,1,3,230.37101,3031,3,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,360,1104,1304,13.04,1304,1304,1104
0,['.\\sipaimages\\3\\1.jpg'],30.31,361,31,31,30.4111140214444,3031,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,361,106,1305,13105,1305,1305,106
0,['.\\sipaimages\\3\\11.jpg'],20.59,361,,,,,,
0,['.\\sipaimages\\3\\12.jpg'],13.05,361,116,1305,1308,130,1305,116
0,['.\\sipaimages\\3\\13.jpg'],30.31,361,4,303,11,0.3,303,4
0,['.\\sipaimages\\3\\14.jpg'],13.04,361,1304,1304,1304,13.04,1304,1304
0,['.\\sipaimages\\3\\15.jpg'],30.24,361,11.4,3.2,4144,,3.2,11.4
0,['.\\sipaimages\\3\\16.jpg'],13.04,361,1101,1304,13.04,13.04,1304,1101
0,['.\\sipaimages\\3\\17.jpg'],13.03,361,139,1303,13.03,13.03,1303,139
0,['.\\sipaimages\\3\\18.jpg'],30.23,361,1.2,3023,1.44,,3023,1.2
0,['.\\sipaimages\\3\\19.jpg'],3.76,361,410,316,4.1,316,316,410
0,['.\\sipaimages\\3\\2.jpg'],30.31,361,31,31,4.1,31,31,31
0,['.\\sipaimages\\3\\20.jpg'],30.23,361,11,0,['1141019991210061169191990'],302319990100,0,11
0,['.\\sipaimages\\3\\21.jpg'],33.99,361,39.91,3340,30.1,340,3340,39.91
0,['.\\sipaimages\\3\\22.jpg'],3.75,361,31,318,419,38,318,31
0,['.\\sipaimages\\3\\23.jpg'],30.23,361,10.01,3023,10.01,30.22,3023,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,361,0,3.2,41.44,24,3.2,0
0,['.\\sipaimages\\3\\25.jpg'],33.99,361,3.79,,43.79,1,,3.79
0,['.\\sipaimages\\3\\26.jpg'],3.75,361,16,,,,,16
0,['.\\sipaimages\\3\\3.jpg'],13.04,361,13.04,1304,134,1304,1304,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,361,,,1305.4141,['13.05.'],,
0,['.\\sipaimages\\3\\5.jpg'],30.3,361,0.0,30,30.3,30.3,30,0.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,361,14,134,['1130424..404611910416117797101'],['1304..'],134,14
0,['.\\sipaimages\\3\\7.jpg'],13.04,361,15.04,13.04,,,13.04,15.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,361,1,31,1114004617111,3031,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,361,1104,1304,13.04,1304,1304,1104
0,['.\\sipaimages\\3\\1.jpg'],30.31,362,31,31,4.1,31,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,362,106,1305,13105,1305,1305,106
0,['.\\sipaimages\\3\\11.jpg'],20.59,362,,,['141101591422411461511'],2059,,
0,['.\\sipaimages\\3\\12.jpg'],13.05,362,116,1305,1308,130,1305,116
0,['.\\sipaimages\\3\\13.jpg'],30.31,362,4,303,11,30.31,303,4
0,['.\\sipaimages\\3\\14.jpg'],13.04,362,1304,1304,131049340006,130403,1304,1304
0,['.\\sipaimages\\3\\15.jpg'],30.24,362,11.4,3.4,4144,,3.4,11.4
0,['.\\sipaimages\\3\\16.jpg'],13.04,362,1304,1304,13.04,13.04,1304,1304
0,['.\\sipaimages\\3\\17.jpg'],13.03,362,13.0,1303,13.09,13.03,1303,13.0
